,"4113 65
4113 66
4113 67
4113 68
4113 69",16,"7
7
7
7
7",6110,"1/16
1/16
1/16
1/16
1/16"
,,25,,6110,
,,32,,6302,
,,40,,6414,
,,63,,7356,
