"No. of
ways","Combine
ETPN DB PPI Kit",,
4 way,"4 way
507660","4 way kit
507944",8+12
6 way,6 way,6 way kit,8+18
8 way,"507661
8 way
507662","507945
8 way kit
507946",8+24
12 way,"12 way
507663","12 way kit
507947",8+36
16 way,"16 way
507664","16 way kit
507948",8+48
