"0321 02
0321 04
0321 06","12 SC duplex multi-mode
connectors for 24 fibres","

",1
,"24 LC duplex multi-mode
connectors for 48 fibres",,1
,"12 SC duplex single-mode
connectors for 24 fibres",,1
