"6795 21
6795 22
6795 23
6795 24
6795 26
6795 28
6795 29
6795 32
6795 36
6795 38","PLATE+FRAME
1M ICE WHITE","260
276
292
314
564
616
772
934
1090
1250",1/5/30
,"PLATE+FRAME
2M ICE WHITE",,1/5/30
,"PLATE+FRAME
3M ICE WHITE",,1/0/20
,"PLATE+FRAME
4M ICE WHITE",,1/0/20
,"PLATE+FRAME
6M ICE WHITE",,1/0/10
,"PLATE+FRAME
8M ICE WHITE",,1/0/10
,"PLATE+FRAME
2X4M ICE WHITE",,1/0/5
,"PLATE+FRAME 12M ICE
WHITE",,1/0/5
,"PLATE+FRAME
16M ICE WHITE",,1/0/5
,"PLATE+FRAME
18M ICE WHITE",,1/0/5
