"4121 06
4121 24
4121 25
4121 36
4121 38
4121 39
4121 42","200/5
Precision in % - 0.5
Power in VA - 4","4063
4098
4246
4306
6310
6670
7778","1/12
1/12
1/12
1/12
1/12
1/12
1/12"
,"200/5
Precision in % - 0.5
Power in VA - 5",,
,"400/5
Precision in % - 0.5
Power in VA - 8",,
,"600/5
Precision in % - 0.5
Power in VA - 12",,
,"800/5
Precision in % - 0.5
Power in VA - 8",,
,"1000/5
Precision in % - 0.5
Power in VA - 10",,
,"1250/5
Precision in % - 0.5
Power in VA - 12",,
