"0288 03
0288 04","Electronic Protection Unit with
Touch screen with Im, tm, Ir, tr and Ii,
adjustments on the front","
",1
,"Electronic Protection Unit with
Touch screen with Im, tm, Ir, tr, Ii, Ig and
tg adjustments on the front",,1
