"5733 81
5733 80
5733 96
5733 97","Bell push - 6 A-SP -
1 way - right - 1 module","468
468
664
872",20/200
,"Bell push - 6 A-SP -
1 way - left - 1 module",,20/200
,"Bell push - 6 A-SP-
1 way - 2 module",,10/100
,"Bell push - 6 A-SP - 1 way
with indicator - 2 module",,10/100
