,"6774 91
6774 89#
6774 90","USB Charger 1500 mA
Type A-1 module","1184
2770
1336",1/5/50
,,"Double USB charger 3000 Ma
Type A & Type C-2 module",,1/10/100
,,"USB Charger 1500 mA
Type C-1 module",,1/5/50
