,"6812 07
6812 08
6812 13
6812 15","20A switch 1 way, 1 module","168
222
248
250",1/20/200
,,"20A switch 1 way with indicator,
1 module",,1/20/200
,,"20A SP switch 1 way with
indicator, 2 module",,1/10/100
,,"20A DP switch, 1 way, with
indicator, 2 module",,1/10/100
