50 KA,DRX 250ᴴᴾ,"40
100
160
250",6691 90,"22388
22388
29084
37124",1,6692 00,30914,1
,,,6691 91,,1,6692 01,30914,1
,,,6691 92,,1,6692 02,38130,1
,,,6691 93,,1,6692 03,47560,1
,DRX 630,"320
400
630",6699 11,"45868
45868
50878",1,6699 16,58470,1
,,,6699 12,,1,6699 17,58470,1
,,,6699 14,,1,6699 19,65152,1
