"6794 92
6794 93
6794 94
6794 33
6794 34","Combi twin USB Charger
3.1A Type A with
Multistandard Socket -
2 Module","3884
4274
4274
2428
2830","1/5/50
1/5/50
1/5/50
1/10/100
1/10/100"
,"Combi twin USB Charger
3.1A Type A and Type C
with Multistandard
Socket - 2 Module",,
,"Combi twin USB Charger
3.1A Type C with
Multistandard Socket -
2 Module",,
,"Combi twin USB Charger
3.1A Type A with Euro
Socket - 2 Module",,
,"Combi twin USB Charger
3.1A Type A & Type C with
Euro Socket - 2 Module",,
