,"6772 40
6772 41
6772 42
6772 44","Fan regulator 100 W ISI
360 degree 2 module","656
750
716
588",10/100
,,"Fan regulator 120 W ISI
360 degree 2 module",,10/100
,,Fan regulator 70 W ISI 1 module,,1/10/100
,,"Fan Regulator 8 step 100 W
ISI 2 module",,1/10/100
