"4166 83
4166 84
4166 85
4166 86
4166 87
4166 88
4166 89
4166 90",9,"13
18
22
25
36
40
50
65",4016,"1
1
1
1
1
1
1
1"
,12,,4016,
,16,,4016,
,18,,4016,
,24,,4016,
,28,,4016,
,34,,4016,
,45,,4016,
