"6794 88
6794 89
6794 90","USB Charger 1500mA Type
A-1 module","1882
2918
2072","1/5/100
1/10/100
1/5/100"
,"Double USB Charger
3000mA Type A & Type
C-2 module",,
,"USB Charger 1500mA Type
C-1 module",,
