,"6774 20
6774 21
6774 22
6774 23",6 A Bell push 1 module,"208
250
274
412",20/200
,,"6 A Bell push with
indicator module",,20/200
,,6 A Bell push 2 module,,10/100
,,"6 A Bell Push with indicator
2 module",,10/100
