"4162 20
4162 21
4162 22
4162 23
4162 24
4162 26
4162 28
4162 29",100 A,"160 A
160 A
160 A
160 A
160 A
160 A
160 A
160 A",24 V~,"19778
22240
19778
22240
19778
19778
19778
19778",1
,100 A,,24 V=,,1
,100 A,,48 V~,,1
,100 A,,48 V=,,1
,100 A,,110 V~,,1
,100 A,,230 V~,,1
,100 A,,380 V~,,1
,100 A,,415 V~,,1
