"0281 78
0281 79
0281 80
0281 81
0281 82
0281 83
0281 84
0281 87","Keylock in open position
(1 lock 1 Ronis random)
Frame 2500",5090,1
,"Keylock in open position
(1 lock 1 Ronis type ""A"")
Frame 2500",5090,1
,"Keylock in open position
(1 lock 1 Ronis type ""B"")
Frame 2500",5090,1
,"Keylock in open position
- Profalux DMX SP",5090,1
,"Keylock ins./test/
drawnout - Profalux
DMX SP",5090,1
,"Keylock ins./test/
drawnout - Ronis DMX
SP",5090,1
,"Door lock for both right
& left handle Frame
2500",5090,1
,"Inserted/test/drawout
lock button",2348,1
