"6794 26
6794 29
6794 30
6794 32
6794 35","16A 3 Pin Switched Socket
3M","1380
650
552
676
270",5/50
,6/16A ISI Socket 3M,,5/50
,6/16A ISI Socket 2M,,10/100
,25A Socket 2M,,10/100
,"6A 3-Pin ISI Socket
2 module",,1/20/200
