"5742 29
5742 30
5743 43","Switch with neutral, wired,
1 module","10502
17654
12056",1/24
,"Switch without neutral, with
dimmer option, wired,
2 modules",,1/12
,"Switch dimmer with neutral
150w, 1 mod",,1
