"No. of
ways","Combine
ETPN DB PPI Kit",,
4 way,"4 way
507690","4 way kit
507944",8+12
6 way,"6 way
507691","6 way kit
507945",8+18
8 way,"8 way
507692","8 way kit
507946",8+24
"12 way
16 way","12 way
507693
16 way","12 way kit
507947
16 way kit","8+36
8+48"
