Description,Internal,,
,Cat. No.,"M.R.P. (`)
Per Unit","Std. Pkg.
(Nos.)"
Auxiliary Contact,,,
1 C/O,CM99801OOOO,1160,1
2 C/O,CM99802OOOO,2250,1
Trip Alarm Contact,,,
1 C/O - Right CM99803OOOO 1230 1,,,
Auxiliary + Trip Alarm Contact,,,
1 C/O + 1C/O - Right CM99804OOOO 2255 1,,,
Shunt Release,,,
"110/240/415V AC , 220V DC CM99805OOOO 2925@ 1",,,
24V DC,CM98976O4OO,2740@,1
Under Voltage Release,,,
240V AC - Left CM99986BOOO 4060 1,,,
