,"6811 34
6811 35
6811 36","Preterminated HDMI socket,
1 module","1139
1135
1479",1/10
,,"Preterminated Audio Video
Connector, 1 module",,1/10
,,"Preterminated Projector
Connector, 1 module",,1/10
