"6896 45
6896 41","Full backbox for screed floor -
4 compartments
(for ducting upto 300 mm)
Height adjustable to screed
height 65 to 90 mm.
To be used with 6896 45","8390
4034",1
,"Lid & trim Grey cover RAL
1019 for 4 compartment floor
box with flexible cable exits.
To be used with 6896 41",,5
