"5748 23
5748 24
5748 21
5748 22
5748 25
5748 26","Bell push - 6 A-SP-
1 way - 1 module","384
550
398
532
528
738",20/200
,"Bell push - 6 A-SP -
1 way - 2 module",,10/100
,"Push button - 6 A-SP -
1 way -1 module",,20/200
,"Push button - 6 A-SP -
1 way with indicator -
1 module",,20/200
,"Bell push - 6 A-SP - 1 way
with indicator - 1 module",,20/200
,"Bell push - 6 A-SP - 1 way
with indicator - 2 module",,10/100
