"4151 48
4151 49
4151 50
4151 51
4151 52",Reactor 10 kVAr,"17106
22398
28516
46382
92898",1
,Reactor 12.5 kVAr,,1
,Reactor 25 kVAr,,1
,Reactor 50 kVAr,,1
,Reactor 100 kVAr,,1
