"4161 20
4161 21
4161 22
4161 23
4161 24
4161 26
4161 28
4161 29",32 A,"50 A
50 A
50 A
50 A
50 A
50 A
50 A
50 A",24 V~,"5124
8878
5124
8878
5124
5124
5124
5124",1
,32 A,,24 V=,,1
,32 A,,48 V~,,1
,32 A,,48 V=,,1
,32 A,,110 V~,,1
,32 A,,230 V~,,1
,32 A,,380 V~,,1
,32 A,,415 V~,,1
