"4167 86
4167 87
4167 88
4167 89
4167 90
4167 91",85,"125
160
185
240
330
400",19100,"1
1
1
1
1
1"
,100,,19100,
,120,,19100,
,160,,19100,
,200,,19100,
,260,,19100,
