,"4065 00
4065 01
4065 02
4065 04
4065 05",32,"2
2
2
2
2",626,"1/5/60
1/5/60
1/5/60
1/5/60
1/5/60"
,,40,,690,
,,63,,912,
,,100,,1252,
,,125,,1424,
