"6897 09
6897 10
6897 12
6897 15
6897 20
6897 30",50 mm x 25 mm (metal),"36
60
68
88
122
162",9
,"75 mm x 25 mm
(PVC and metal)",,9
,100 mm x 25 mm (metal),,9
,150 mm x 25 mm (metal),,9
,225 mm x 25 mm (metal),,9
,300 mm x 25 mm (metal),,9
