"5748 34
5748 35
5748 41
5748 84","Socket shuttered -
6/16 A - 3 pin-(ISI) Indian -
2 module","644
786
784
326",10/100
,"Socket shuttered - ISI
6/16 A - 3 pin - Indian -
3 module",,5/50
,25 A socket - 2 module,,10/100
,"Socket - 6A - ISI - 3 pin -
2 module",,1/20/200
