,"6772 92
6772 94
6772 33
6772 34","Combi twin USB 2400 Ma Type
A with multistandard socket-
3 module","2780
3060
1766
2352",1/5/50
,,"Combi twin USB 2400 Ma Type
A & Type C with multistandard
socket-3 module",,1/5/50
,,"Combi Twin USB 3.1A Type A
with Euro Socket - 2 Module",,1/10/100
,,"Combi Twin USB 3.1A Type A &
Type C with Euro Socket -
2 Module",,1/10/100
