"0540 13
0540 18
0540 23
0540 28
0540 33",Matt aluminium finish,"8076
10898
11590
10502
10564",1
,Brushed brass,,1
,"Brushed stainless
steel finish",,1
,Matt black,,1
,Glossy white,,1
