,"6811 52
6811 71
6811 51
6811 70","USB Charger 1500mA Type A,
1 module","850
1023
1358
1649",1/10/100
,,"USB Charger 1500mA Type C,
1 module",,1/10/100
,,"Double USB Charger 3100mA
Type A, 2 module",,1/10/100
,,"Double USB Charger 3100mA
Type A & Type C, 2 module",,1/10/100
