,"4087 78
4087 79
4087 81
4087 82
4087 83
4087 84
4087 86
4087 88
4087 89
4087 90
4087 91
4087 92
4087 93
4087 94",0.5,"4
4
4
4
4
4
4
4
4
4
4
4
4
4",2894,"1/32
1/32
1/32
1/32
1/32
1/32
1/32
1/32
1/32
1/32
1/32
1/32
1/32
1/32"
,,1,,2894,
,,2,,2894,
,,3,,2894,
,,4,,2894,
,,6,,2552,
,,10,,2552,
,,16,,2552,
,,20,,2552,
,,25,,2552,
,,32,,2552,
,,40,,3856,
,,50,,3856,
,,63,,3856,
