"0288 01
0288 02","Electronic Protection Unit with
LCD screen with Im, tm, Ir, tr and Ii
adjustments on the front","
",1
,"Electronic Protection Unit with
LCD screen with Im, tm, Ir, tr, Ii, Ig and tg
adjustments on the front",,1
