"4168 10
4168 11
4168 12
4168 13
4168 14
4168 16
4168 19",24 V~,1708,1
,24 V=,2588,1
,48 V~,1708,1
,48 V=,2588,1
,110 V~,1708,1
,230 VA,1708,1
,415 VA,1708,1
