"4162 40
4162 41
4162 42
4162 43
4162 46
4162 49",130 A,"160 A
160 A
160 A
160 A
160 A
160 A",24 V~,"29410
32306
29410
32306
29410
29410",1
,130 A,,24 V=,,1
,130 A,,48 V~,,1
,130 A,,48 V=,,1
,130 A,,"100-240
V~/=",,1
,130 A,,"400-
440 V~",,1
