"0312 09
0302 71
0302 73
0302 74
0336 04","End cap
right or left","160
154
128
152
152",10
,"Changeable internal -
external angle
from 600 to 1200",,10
,"Changeable flat angle
from 850 to 950",,10
,Flat junction,,10
,"White 32 x 16/20
Cover Joint",,20
