"4167 23
4167 24
4167 25
4167 26
4167 27
4167 28
4167 29
4167 30
4167 31",18,"25
36
40
50
65
75
85
95
100",6506,"1
1
1
1
1
1
1
1
1"
,24,,6506,
,28,,6506,
,34,,6506,
,45,,6506,
,54,,6506,
,63,,6506,
,70,,6506,
,80,,6506,
