,"4113 36
4113 37
4113 38
4113 39
4113 40",16,"4
4
4
4
4",5664,"1/32
1/32
1/32
1/32
1/32"
,,25,,5664,
,,32,,5664,
,,40,,6386,
,,63,,7194,
