"0880 73
0880 70
0880 72","Back box
for Concrete Floor
(to be used with 0880 70)
(for ducting upto 225x25 mm)","9342
9226
5856",1
,"Lid and Trim for Screed Floor
between 50 and 70 mm.
With Cover for carpet;
grey RAL 7031
Can be equiped with SS finishing
plate 0880 72 16 Module",,1
,"Stainless steel finishing
plate for 50 mm floor box",,1
