"6794 00
6794 01
6794 02
6794 03
6794 04",6A Switch 1 way 1M,"177
270
296
228
228",20/200
,6A Switch 2 way 1M,,20/200
,"6A Switch 1 way 1M with
Indicator",,20/200
,"6A Switch 1 way 1M with
light marking",,20/200
,"6A Switch 1 way 1M with
Fan marking",,20/200
