,"6812 34
6812 35
6812 36","Preterminated HDMI socket,
1 module","1297
1295
1683",1/10
,,"Preterminated Audio Video
Connector, 1 module",,1/10
,,"Preterminated Projector
Connector, 1 module",,1/0/10
