"5756 79
5756 80
5756 81
5756 83
5756 84
5756 85
5756 86
5756 87
575688",Dark Bronze plate - 1 module,"372
386
418
472
812
892
1134
1474
1668",10/100
,Dark Bronze plate - 2 module,,10/100
,Dark Bronze plate - 3 module,,10/100
,Dark Bronze plate - 4 module,,5/50
,Dark Bronze plate - 6 module,,5/30
,Dark Bronze plate - 8 module,,5/30
,"Dark Bronze plate -
2x4 module",,2/20
,"Dark Bronze plate -
2x6 module",,2/16
,"Dark Bronze plate -
2x8 module",,2/16
