"4161 00
4161 01
4161 02
4161 03
4161 04
4161 06
4161 08
4161 09",18 A,"40 A
40 A
40 A
40 A
40 A
40 A
40 A
40 A",24 V~,"1988
3234
1988
3234
1988
1988
1988
1988",1
,18 A,,24 V=,,1
,18 A,,48 V~,,1
,18 A,,48 V=,,1
,18 A,,110 V~,,1
,18 A,,230 V~,,1
,18 A,,380 V~,,1
,18 A,,415 V~,,1
