"6792 05
6792 06
6792 07
6792 08",10A Switch 1 way 2M,"284
336
1834
352",10/100
,10A Switch 2 way 2M,,10/100
,"10A intermediate Switch
2M",,10/100
,"10A Switch 1 way 2M with
Indicator",,10/100
