"4162 00
4162 01
4162 02
4162 03
4162 04
4162 06
4162 08
4162 09",85 A,"135 A
135 A
135 A
135 A
135 A
135 A
135 A
135 A",24 V~,"15870
18194
15870
18194
15870
15870
15870
15870",1
,85 A,,24 V=,,1
,85 A,,48 V~,,1
,85 A,,48 V=,,1
,85 A,,110 V~,,1
,85 A,,230 V~,,1
,85 A,,380 V~,,1
,85 A,,415 V~,,1
