"4161 60
4161 61
4161 62
4161 63
4161 64
4161 66
4161 68
4161 69",65 A,"100 A
100 A
100 A
100 A
100 A
100 A
100 A
100 A",24 V~,"12352
14374
12352
14374
12352
12352
12352
12352",1
,65 A,,24 V=,,1
,65 A,,48 V~,,1
,65 A,,48 V=,,1
,65 A,,110 V~,,1
,65 A,,230 V~,,1
,65 A,,380 V~,,1
,65 A,,415 V~,,1
