,"6772 18
6772 19
6772 20
6772 21
6772 22
6772 23",6 A Push button SP 1 module,"138
198
182
212
244
358",20/200
,,"6 A Push button SP with
indicator 1 module",,20/200
,,6 A Bell push 1 module,,20/200
,,"6 A Bell push with
indicator 1 module",,20/200
,,6 A Bell push 2 module,,10/100
,,"6 A Bell push with indicator
2 module",,10/100
