"6896 38
6896 31","Full backbox for raised floor -
3 compartments (264x264 mm)
height 86 mm
(for ducting upto 225 mm).","4872
3604",1
,"Lid & trim
Grey cover RAL 7031
for 3 compartment floor box
with flexible cable exits
Size 265 mm x 265 mm",,5
