"4161 30
4161 31
4161 32
4161 33
4161 34
4161 36
4161 38
4161 39",40 A,"60 A
60 A
60 A
60 A
60 A
60 A
60 A
60 A",24 V~,"7590
11120
7590
11120
7590
7590
7590
7590",1
,40 A,,24 V=,,1
,40 A,,48 V~,,1
,40 A,,48 V=,,1
,40 A,,110 V~,,1
,40 A,,230 V~,,1
,40 A,,380 V~,,1
,40 A,,415 V~,,1
