"4168 75
4168 76
4168 77","For contactors CTX3
3P 50 and 65 A with
screw terminals upto
45.7 kVAr at 440 V /
66 kVAr at 525 V",2980,1
,"For contactors CTX3
3P 50 and 65 A with
cage terminals upto
45.7 kVAr at 440 V /
66 kVAr at 525 V",3222,1
,"For contactors CTX3
3P 75 to 100 A with
screw terminals upto
62 kVAr at 440 V /
94 kVAr at 525 V",3222,1
