"4123 02
4123 03
4122 84
4122 85
4122 86","For SPDs T1+T2 - 8 kA
Cat.Nos 4122 50/
51/52/53/56/57",7290,1
,"For SPDs T1+T2 - 12.5 kA
Cat.Nos 4122 70/
71/72/73/76/77",6878,1
,"For SPDs T1 - 25 kA
Cat.Nos 4122 81/82/83
and 0030 20/22/23/27",19796,1
,"N-PE module for SPDs
T1 - 25 kA
Cat.Nos 4122 81/83 and
0030 23",26864,1
,"For SPDs T1 - 35 kA
Cat.No 4122 80",6640,1
