"0880 81
0880 82
0880 83","8/12 modules
Cat.Nos 0 880 20/30/23/39 and
0 881 20/23/39","3320
3590
3840",1
,"12/18 modules
Cat.Nos 0 880 21/31/24/40 and
0 881 21/24/40",,1
,"16/24 modules
Cat.Nos 0 880 22/32/25/41 and
0 881 22/25/41",,1
