,"6774 29
6774 30
6774 32
6774 35",6/16A ISI Socket 3 module,"446
376
376
184",5/50
,,6/16A ISI Socket 2 module,,10/100
,,25 A socket 2 module,,10/100
,,6A 3 Pin ISI Socket 2 module,,1/20/200
