36 KA,DRX 250ᴴᴾ,"40
100
160
250",6691 70,"18578
18578
23776
32628",1,6691 80,23616,1
,,,6691 71,,1,6691 81,23616,1
,,,6691 72,,1,6691 82,33254,1
,,,6691 73,,1,6691 83,44534,1
,DRX 630,"320
400
630",6699 01,"41918
41918
47082",1,6699 06,51636,1
,,,6699 02,,1,6699 07,51636,1
,,,6699 04,,1,6699 09,61662,1
