"4174 30
4174 31
4174 32
4174 33","24 V~ 50 Hz /
28 V~ 60 Hz",3264,1
,"110 V~ 50 Hz /
120 V~ 60 Hz",3264,1
,"220-230 V~ 50 Hz /
240-260 V~ 60 Hz",3264,1
,"380-400 V~ 50 Hz /
440-460 V~ 60 Hz",3264,1
