"6796 01
6796 02
6796 03
6796 04
6796 06
6796 08
6796 09
6796 12
6796 16
6796 18",Plate+frame 1M,"356
374
398
432
772
842
1056
1276
1484
1708",1/5/30
,Plate+frame 2M,,1/5/30
,Plate+frame 3M,,1/20
,Plate+frame 4M,,1/20
,Plate+frame 6M,,1/10
,Plate+frame 8M,,1/10
,Plate+frame 2x4M,,1/5
,Plate+frame 12M,,1/5
,Plate+frame 16M,,1/5
,Plate+frame 18M,,1/5
