"6792 18
6792 19
6792 20
6792 21
6792 22
6792 23",6A push button SP 1M,"270
352
268
352
406
476",20/200
,"6A push button SP 1 way
1M with Indicator",,20/200
,6A bell push 1 way 1M,,20/200
,"6A bell push 1 way 1M with
Indicator",,20/200
,6A bell push 1 way 2M,,10/100
,"6A bell push 1 way 2M with
Indicator",,10/100
