"6530 10
6530 13","Aluminium body, PVC covers
Height 2.70m
Can be adapted to a ceiling
Height upto 3.9m","37128
47778",1
,"Height 3.9m
Can be adapted to a ceiling
Height upto 5.1m
Aluminium body and covers",,1
