,"4088 15
4088 16
4088 18
4088 19
4088 20
4088 21",0.5,"1
1
1
1
1
1",1828,"1/5/60
1/5/60
1/5/60
1/5/60
1/5/60
1/5/60"
,,1,,1828,
,,2,,1828,
,,3,,1828,
,,4,,1828,
,,6,,1694,
