"4166 40
4166 41
4166 42
4166 43
4166 44
4166 45
4166 46
4166 47
4166 48
4166 49",0.1,"0.16
0.25
0.4
0.63
1
1.6
2.5
4
6
8",1998,"1
1
1
1
1
1
1
1
1
1"
,0.16,,1998,
,0.25,,1998,
,0.4,,1998,
,0.63,,1998,
,1,,1998,
,1.6,,1998,
,2.5,,1998,
,4,,1998,
,5,,1998,
