"5736 50
5736 51
5725 37
5725 38","Switch - 10 A-SP - 1 way -
2 module","396
468
2340
2862",10/100
,"Switch - 10 A-SP - 2 way -
2 module",,10/100
,"Switch - 10 A-SP -
2 way with indicator & label
holder- 2 module",,10/100
,"Intermediate switch -
2 module",,10/100
