"6896 18
6896 19
6896 20
6896 21","150 x 150 x 65 - 90 mm
with metal cover","344
486
750
1120",10
,"225 x 225 x 65 - 90 mm
with metal cover",,10
,"300 x 300 x 65 - 90 mm
with metal cover",,10
,"400 x 400 x 65 - 90 mm
with metal cover",,10
